onset	duration	trial_type	value	sample
4.119	0.0	apv	10	4119
5.425	0.0	onv	70	5425
6.626	0.0	onn	170	6626
7.745	0.0	env	100	7745
9.156	0.0	inn	180	9156
10.482	0.0	inv	80	10482
11.708	0.0	iinv	90	11708
12.87	0.0	ipn	130	12870
14.137	0.0	epn	150	14137
15.47	0.0	inn	180	15470
16.677	0.0	iinv	90	16677
17.976	0.0	ipn	130	17976
19.237	0.0	opn	120	19237
20.564	0.0	ipv	30	20564
21.887	0.0	opn	120	21887
23.297	0.0	enn	200	23297
24.596	0.0	anv	60	24596
25.951	0.0	epv	50	25951
27.195	0.0	inn	180	27195
28.403	0.0	ipv	30	28403
29.538	0.0	epv	50	29538
30.915	0.0	apv	10	30915
32.018	0.0	opn	120	32018
33.25	0.0	onv	70	33250
34.639	0.0	ipv	30	34639
35.763	0.0	opn	120	35763
37.157	0.0	onv	70	37157
38.528	0.0	enn	200	38528
39.688	0.0	opn	120	39688
40.872	0.0	iipv	40	40872
42.095	0.0	epv	50	42095
43.259	0.0	iinn	190	43259
44.547	0.0	iinv	90	44547
45.814	0.0	opn	120	45814
47.099	0.0	iinv	90	47099
48.454	0.0	env	100	48454
49.7	0.0	ann	160	49700
50.82	0.0	inn	180	50820
52.035	0.0	onv	70	52035
53.345	0.0	iinv	90	53345
54.635	0.0	ann	160	54635
55.763	0.0	epn	150	55763
57.047	0.0	onn	170	57047
58.274	0.0	apn	110	58274
59.593	0.0	epn	150	59593
60.961	0.0	ipv	30	60961
62.144	0.0	iinn	190	62144
63.277	0.0	epv	50	63277
64.648	0.0	opn	120	64648
65.867	0.0	apn	110	65867
67.135	0.0	anv	60	67135
68.31	0.0	ann	160	68310
69.635	0.0	inv	80	69635
70.756	0.0	onv	70	70756
72.135	0.0	onn	170	72135
73.259	0.0	anv	60	73259
74.658	0.0	onv	70	74658
75.989	0.0	opv	20	75989
77.338	0.0	enn	200	77338
78.5	0.0	epv	50	78500
79.838	0.0	ipn	130	79838
81.075	0.0	iipv	40	81075
82.334	0.0	ipn	130	82334
83.477	0.0	ipv	30	83477
84.735	0.0	epv	50	84735
86.034	0.0	iinn	190	86034
87.241	0.0	ipn	130	87241
88.423	0.0	iinv	90	88423
89.823	0.0	ipn	130	89823
91.036	0.0	inn	180	91036
92.288	0.0	iinv	90	92288
93.403	0.0	iinn	190	93403
94.56	0.0	anv	60	94560
95.784	0.0	inv	80	95784
97.058	0.0	iipv	40	97058
98.417	0.0	opn	120	98417
99.661	0.0	inv	80	99661
100.953	0.0	iipn	140	100953
102.309	0.0	inn	180	102309
103.427	0.0	ipn	130	103427
104.558	0.0	ann	160	104558
105.855	0.0	inn	180	105855
106.999	0.0	epn	150	106999
108.337	0.0	onn	170	108337
109.52	0.0	apv	10	109520
110.837	0.0	anv	60	110837
112.134	0.0	ann	160	112134
113.496	0.0	inn	180	113496
114.87	0.0	apn	110	114870
116.085	0.0	opv	20	116085
117.429	0.0	anv	60	117429
118.837	0.0	enn	200	118837
120.199	0.0	apv	10	120199
121.441	0.0	ipv	30	121441
122.61	0.0	onn	170	122610
123.826	0.0	anv	60	123826
125.218	0.0	iipn	140	125218
126.444	0.0	inv	80	126444
127.618	0.0	iipn	140	127618
128.83	0.0	epv	50	128830
130.149	0.0	env	100	130149
131.283	0.0	apv	10	131283
132.43	0.0	ann	160	132430
133.758	0.0	epv	50	133758
135.029	0.0	enn	200	135029
136.144	0.0	onv	70	136144
137.31	0.0	enn	200	137310
138.584	0.0	iinn	190	138584
139.955	0.0	onn	170	139955
141.161	0.0	iipv	40	141161
142.552	0.0	epn	150	142552
143.716	0.0	inv	80	143716
144.839	0.0	apv	10	144839
146.207	0.0	onv	70	146207
147.537	0.0	anv	60	147537
148.766	0.0	env	100	148766
150.156	0.0	onv	70	150156
